Title,Rating,Genre,Description,Casts,Country
Tae Pang Korn (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 21","Rachawadee started her career as a teacher at a famous school, located near the remorse palace of the royal family. In the car, on the way from the main gates, she sees a handsome man dressed in a white suit watching her from behind the trees. Rachawadee felt strange as she looks into his eyes but ignored it. All the teachers at this school shared a dorm near the palace. The first-day Rachawadee slept in the teacher's dorm she dreamed of the remorse palace. Someone was quietly calling out her name until she awoke. Eventually, she entered the royal family's palace. On the wall to the left of the door, there was a portrait of a woman who looks like Rachawadee. She later discovers that the portrait was the painting of Jao Nang Noy, the bride of the owner of the palace. Jao Nang Noy was a beautiful princess from the Kingdom of the Laos. Although she was a royal princess she did not acknowledge because she was not from the Royal Thai family. The prince, Than Chai was enchanted by Jao Nang Noy's beauty and her beautiful heart. As an evidence of his love, Than Chai composes a beautiful song titled Lao Man Kaew and ask for Jao Nang Noy's hand in marriage. Than Chai's mother wanted him to marry a royal Thai Princess named Ying Thae instead. She hated that Jao Nang Noy was Laotian and not Thai. Upset, the Thai Princess and Queen sought after to find trouble for Jao Nang Noy. Dispite all the trouble Than Chai continued on with his wedding and built by the side of a lake a beautiful white palace as a gift to his Laotion wife. On the night of their wedding, happy to have been married the woman of his dreams, Than Chai walks in to find his new bride poisoned and her life quickly withering away. As he held her for the last time, Jao Nang Noy promised him she will always be his no matter how many lifetimes she has to live. After her death, Prince Than Chai grew sick and died with a broken heart, calling Jao Nang Noy's name until his last breath. Rachawadee meet the man she saw the first day she came in through the gate. He tells her of the story of the royal family and all their pain. Rachawadee later discovers the he was a ghost roaming the palace. But he wasn't just any ordinary ghost, he was the ghost of Prince Than Chai, tormented and still waiting for his Jao Nang Noy to return. Rachawadee also discovers that she's the reincarnation of Jao Nang Noy.","{'Weckx Lanlalin\nSawanya\nMain Role', 'Sonthichai Wannarot\nRachawadee / Jao Nang Noy\nMain Role', 'Songpaisan Yuke\nThan Chai Yai\nMain Role', 'Chaowalit Pitchaya\nSupporting Role', 'Suksawat Jarunee\nSupporting Role', 'Puangklang Yuttana\nJirayus\nMain Role', 'Plengpanit Sinjai\nSupporting Role', 'Smathvithayavech Hataiphat\nSupporting Role', 'Jongrachatawiboon Namthip\nH.S.H Wilailayka\nMain Role'}",Thailand
Senior Secret Love: Puppy Honey 2 (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 8",Part 2 continues where Part 1 left off.,"{'Kanrattanasoot Phakjira\nSupporting Role', 'Adulkittiporn Jumpol\nPick\nSupporting Role', 'Sirisorn Vorakorn\nPorsche\nMain Role', 'Chusakdiskulwibul Phurikulkrit\nEau\nSupporting Role', 'Horvejkul Nutcharee\nEmma\nMain Role', 'Poonsawas Atthaphan\nRome\nSupporting Role', 'Cheewagaroon Harit\nSupporting Role'}",Thailand
U-Prince The Series: The Crazy Artist (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 4",Based on the 12 part novel series U-Prince.,"{'Tsoi Alice\nSylvia\nGuest Role', 'Korawit Boonsari\nCholly\nGuest Role', 'Chusakdiskulwibul Phurikulkrit\nSupporting Role', 'Kongyingyong\ufeff Chonlathorn\nKiryu\nGuest Role', 'Thawornwong Jirakit\nHawk\nGuest Role', 'Panayanggool Note\nMel-B\nMain Role', 'Kasetsin Puttichai\nSibtit\nGuest Role', 'Kunchanuj Kengkarnka\nHippie\nMain Role'}",Thailand
Karn La Krang Neung…Nai Hua Jai (2016),Three & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 12","Fahsai is heartbroken after her ex-boyfriend cheated on her. Yet he still has the nerve to ask her to take him back so, to avoid him, Fahsai's friend took her on a trip to Japan. While she was there, Fahsai was held at gunpoint by a Hong Kong mafia named Daniel Wong. The man was shot and needed a place to stay that night so he ordered Fahsai to take him to her hotel room. And that's how their story began.","{'Tongraya Mick\nDaniel Wong\nMain Role', '', ""Jarujinda Duangdao\nChom [Fahsai's mother]\nSupporting Role"", 'Fahsai | Botan\nMain Role', 'Jaikunta Nonthapan\nDr. Itt\nSupporting Role', 'Piyaphun Boom\nChen Min\nMain Role', ""Janeaksorn Montri\nWin [Fahsai's father]\nSupporting Role"", 'Main Role', 'Jumroenketpratipe Juti\nChen Biao\nSupporting Role', 'Nugraha Anisa\nDr. Kwan\nSupporting Role', 'Kannaporn Puangtong\nPuifai\nSupporting Role', 'Tangprabhaporn Pimprapa\nFahsai | Botan\nMain Role', 'Kitsuwon Supakorn\nTian Kong\nSupporting Role'}",Thailand
Puer Tur (2016),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 14","Chanon is a responsible, enthusiastic and hardworking young man. He is at his milestone of life, facing a career promotion and becoming the head of a factory. However, Atibed is jealous of his career growth and is determined to get back what he deserves. One day, Chanon meets Antika and their relationship is blessed by her father. Threatened by Chanon’s success, Atibed frames him and he is sent to prison. When Chanon is released, everything has changed except the love between him and Antika. With all these difficulties and obstacles, what will be their destiny? When everyone around tries to tear them apart, will the star crossed lovers find their way back to each other?","{'Kantapoj Pattarapol\nSupporting Role', 'Penkul Penpeth\nUnknown Role', 'Kasetsin Puttichai\nChanon Thammapitak\nMain Role', 'Supreeleela Esther\nAnntika/Ann\nMain Role', 'Mahapreukpong Keerati\nDao\nSupporting Role', 'Smathvithayavech Hataiphat\nSupporting Role'}",Thailand
Part Time: The Series (2016),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 23","The story focuses on university level students who must find part-time jobs to finance their lives. As the relationships and interactions formed challenges are faced that range from finances, to work- school balances, to the serious one of a budding romance. How will our protagonists fare? Who will graduate? Who will be successful?","{'Chaiya Jirapirom\nJod\nMain Role', '', 'Ngeonkham Kirati\nX\nSupporting Role', 'Jarujittranon Tanapol\nTee\nSupporting Role', 'Nopa Kulkamol\nNich\nMain Role', 'Premanan Fifa\nJin\nMain Role', 'Melon\nMain Role', 'Tichawanich Vittawat\nTer\nMain Role', 'Chairungroj Nalinee\nMelon\nMain Role', 'Wongtrakulyon Sudjaporn\nOm\nSupporting Role', 'Luangsodsai Anupart\nMong\nMain Role', 'Darnkhuntod Tosatid\nP\nSupporting Role', 'Oumjaroem Chatchawal\nTong\nSupporting Role', 'Jeeranarapat Ramida\nWhite\nMain Role', 'Theewara Bank\nView\nSupporting Role', 'Tangniyom Wongsapat\nTi\nMain Role', ""Dankhunto Tossatis\nP' P\nSupporting Role"", 'Main Role', 'Romchatmongkol Warakom\nQ\nSupporting Role', 'Khemmonta Varodom\nHall\nMain Role'}",Thailand
Bad Romance The Series (2016),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 13",A group of people meet and becomes friends.,"{'Visava Thaiyanont\nCho\nMain Role', 'Thanasrivanitchai Pakorn\nKnock\nMain Role', 'Diloknawarit Nattapol\nKorn\nMain Role', 'Bumrungkit Pimnitchakun\nYihwa\nMain Role'}",Thailand
Kiss: The Series (2016),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 16","Sandee is an university student who is often surrounded with male friends and considered to be their buddy. One morning, she wakes up only to find herself naked in Thada's bed, who is one of her friends. Confused and shocked, they cannot remember whether they did anything during the night because they were both drunk. Now they are trying to hide this from their other friends because they do not want to destroy their friendship. However, it seems that you cannot hide falling in love forever...","{'Thawornwong Jirakit\nThada\nMain Role', '', 'Pop Khamgasem\nChacha\nSupporting Role', 'Sandee\nMain Role', 'Kanrattanasoot Phakjira\nElla\nSupporting Role', 'Phiangphor Sarasathapheng\nNa\nMain Role', 'Jiravechsoontornkul Wiraporn\nSandee\nMain Role', 'Korawit Boonsari\nNoina\nSupporting Role', 'Kunchanuj Kengkarnka\nThew\nSupporting Role', 'Main Role', 'Juntapun Nachat\nJune\nSupporting Role', 'Thawornwongs Worranit\nSanrak\nMain Role', 'Vihokratana Tawan\nPete\nSupporting Role', 'Thitipoom Techaapaikhun\nKao\nSupporting Role'}",Thailand
Mai Sin Rai Fai Sawart (2015),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 16","Chitchaba, who is the only daughter of a millionaire businessman, just graduated from abroad and returns to Thailand. Her father commits suicide after he gambles away their mansion to a man named Patawee. As a result she becomes Patawee's mistress and embarks on a trail of revenge. Little to her knowledge Patawee has plans of his own.","{'Kograbin Pimpawee\nMoom Jao Urasee\nSupporting Role', 'Vaithayanon Usamanee\nChitchaba\nMain Role', 'Plengsiriwat Nattawat\nChaiya\nSupporting Role', 'Satjakul Theerapat\nPatawee\nMain Role', 'Kumawat Perawat\nChaiewoy\nSupporting Role', 'Kannaporn Puangtong\nDr. Praewa\nSupporting Role'}",Thailand
Roy Leh Sanae Rai (2015),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 14","Kongpop's dad and Namnueng's dad used to be good friends. They even invested their own money in the pub business together. This business went too well and Kongpop's dad betrayed his own friend and stole the whole business for himself, 20 years past by and Kongpop's dad knew that he would die soon and because of his guilt for what he did he gave Namnueng a large amount of money. When his dad died, Kongpop came back from the US for the funeral and found out about the will of his dad, he became very mad and wanted to get back at Kongpop. He makes her fall in love with him so that she will sign over all of the money. After she finds out Namnueng wants nothing to do with Kongpop, too bad he just realized that he was in love with her.","{'Pantila Win\nNamneung\nMain Role', 'Punpop Sitang\nPraewroong\nSupporting Role', 'Coates Malinee Adelaide\nPonfah\nSupporting Role', 'Nantharat Chaowarat\nPimpit [Young]\nGuest Role', 'Kasetsin Puttichai\nKongpop / Kongpob Pattaratanasarn / Kong\nMain Role', 'Yuktadatta Sireeporn\nJenny\nSupporting Role', 'Panayanggool Note\nYim\nSupporting Role', 'Indracusin Chinawut\nTor\nMain Role', ""Tumwattana Panita\nRattana [Kongpop's Aunt]\nSupporting Role""}",Thailand
Sotus: The Series (2017),Three & Half Stars,"Drama , Comedy , Romance , Youth , Thailand | Episodes 15","There's a university system called SOTUS (an acronym which stands for Seniority, Order, Tradition, Unity and Spirit - a tradition in which upper classmen sometimes exploit and even abuse freshmen and others seeking acceptance). Junior level students are required to mentor those freshmen and be respected in return. Enter a rather assertive and vocal freshy at the Engineering faculty named Kongpob who gets to be under the mentorship of Artit, a strict Junior who happens to be the boss of his year. ~ Based on a BL novel by BitterSweet (Nabu Publishing)","{'', 'Adulkittiporn Jumpol\nBright\nSupporting Role', 'Maripha Siripool\nMaprang [Student ID: 0023; 1st yr Engineering Student]\nSupporting Role', 'Namboonjit Naradon\nOak [Student ID: 0038; 1st yr Engineering Student]\nSupporting Role', 'Khunatipapisiri Korn\nTew [Student ID: 0075; 1st yr Engineering Student]\nSupporting Role', 'Suwanamas Neen\nMay\nSupporting Role', 'Ruangroj Prachaya\nKongpob\nMain Role', 'Thongyangyuen Patcharin\nSupporting Role', 'Lohanan Teerapat\nWad\nSupporting Role', 'Sangpotirat Perawat\nArthit\nMain Role', 'Thitipoom Techaapaikhun\nEm\nSupporting Role', 'Ruangvivatjarus Phurin\nTee [1st year Engineering Student]\nSupporting Role', ""P'Tum [Arthit's friend who marries Kongpope's senior from Code]\nSupporting Role"", 'Saneewong Na Ayutaya Pongpol\nYacht [2nd year Engineering Student]\nSupporting Role', 'Arpornsutinan Chanagun\nPrem\nSupporting Role', 'Tsoi Alice\nNamtan\nSupporting Role', 'Natthawaranthorn Khamchoo\nFat / Tutah [3rd year Engineering Student; Assigned to mentor Freshmen]\nSupporting Role', ""P'Deer [4th year Engineering Student]\nSupporting Role"", 'Kuariyakul Jirakit\nJay\nSupporting Role', 'Pern [Student ID: 0062 2nd year Engineering Student; Dated Bright]\nSupporting Role', 'Layluck Khemmika\nFang [2nd yr Engineering Student; Student Nurse; Recommends Kongpope for Moon/Star competition]\nSupporting Role', 'Intrakul Patipan\nMinnie [2nd year Engineering Student]\nSupporting Role'}",Thailand
U-Prince The Series: The Handsome Cowboy (2016),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 8","Sibtit, a bad boy, and charming cowboy from the Faculty of Agriculture. Prikkang is a down-to-earth girl who dislikes narcissistic and arrogant people so when she meets Sibtit she starts off the wrong foot with him. He is, on the other hand, quite smitten with her cold demeanor and tries to win her over. However, what they are not aware of is that they had used to be childhood friends before Prikkang moved from the countryside.","{'Kasetsin Puttichai\nSibtit\nMain Role', 'Tsoi Alice\nSylvia\nSupporting Role', 'Korawit Boonsari\nCholly\nSupporting Role', 'Suwanamas Neen\nAlice\nSupporting Role', 'Juntapun Nachat\nPed\nSupporting Role', 'Kuariyakul Jirakit\nHed\nSupporting Role', 'Kunchanuj Kengkarnka\nHippie\nSupporting Role', 'Thawornwong Jirakit\nHawk\nSupporting Role', 'Supreeleela Esther\nPrick Kang\nMain Role'}",Thailand
Love Sick: The Series (2014),Three Stars,"Drama , Romance , School , Youth , Thailand | Episodes 12","Phun has a girlfriend but his father wants him to date his friend's daughter. Phun's little sister, Pang, is obsessed with boys' love. Phun needs to convince Pang that he has a boyfriend so that she can help talk their father around the idea of dating his friend's daughter. So he asked Noh to become his fake boyfriend in exchange for helping Noh raising fund for his Music Club. However, the two 17 years old high school boys eventually fall in love after the deal brought them closer together. ~~ Based on the online Thai BL novel ""LOVE SICK: The Chaotic Lives of Blue Shorts Guys"" by INDRYTIMES.","{'', 'Coates Samantha Melanie\nNongnan\nSupporting Role', 'Chuenwarin Nontapan\nKhom\nMain Role', 'Nuchanart Veerakaarn\nPang\nSupporting Role', 'Kuariyakul Jirakit\nPoom\nSupporting Role', 'Phun\nMain Role', 'Tichawanich Vittawat\nNueng\nSupporting Role', 'Hanwutinanon Nungira\nJeed\nMain Role', 'Ausavaterakul Ausavapat\nPop\nSupporting Role', 'Pang\nSupporting Role', 'Kongyingyong\ufeff Chonlathorn\nNoh\nMain Role', 'Luangsodsai Anupart\nEarn\nMain Role', 'Cheewagaroon Harit\nPer\nSupporting Role', 'Arpornsutinan Chanagun\nFilm\nSupporting Role', 'Paisarnkulwong Vachiravit\nPete\nSupporting Role', 'Phumphothingam Nawat\nPhun\nMain Role', 'Charnmanoon Pannin\nYuri\nMain Role', 'Dejyanakorn Chupawit\nOhm\nSupporting Role', 'Chindavanich Primrose\nAim\nMain Role', 'Supporting Role'}",Thailand
