Title,Rating,Genre,Description,Casts,Country
The Way We Were (2018),Three Stars,"Drama , Comedy , Drama , Romance , Chinese | Episode 50","Shu Che, Xiao Qing, Liao Ying and Ning Ming are children from rich households who all go to America, either because their families want them to study there or because of love. There, they become the elite foreign students of their school. Shu Che and Liao Ying were lovers, but their parents forced them to break up. Xiao Qing is different from the others, she is proud of her uncorrupt father andbelieves that goals should only be achieved through your own hard work. Even when everyone else laughs at her and her mother gets into a car accident, she doesn’t retreat. Little by little, she earns other people’s respect and Shu Che ends up falling in love with her. But when Xiao Qing becomes involved in a corruption scandal, her beliefs are tested as she has to decide between love and justice.","{'Wang Tian Chen\nCheng Ran\nSupport Role', 'Xu Amelie\nLiao Ying\nMain Role', 'Tang Tiffany\nXiao Qing\nMain Role', 'Ma Cheng Cheng\nLu Ka\nSupport Role', 'Yu Tim\nNing Ming\nMain Role', 'Luo Jin\nShu Che\nMain Role'}",Chinese
Secrets of Three Kingdoms (2018),Three Stars,"Drama , Drama , Historical , Political , Chinese | Episodes 60+","The story revolves around the secrets during the Three Kingdoms era, focusing on the intense rivalry between the Imperial Han and Cao Cao rather than the more famous events in history as we know it.","{'Wang Ren Jun\nXun Yu\nSupport Role', 'Ma Tian Yu\nLiu Xie / Liu Ping\nMain Role', 'Wan Qian\nFu Shou\nMain Role', 'Tan Jian Ci\nCao Pi\nSupport Role', 'Dong Jie\nTang Jie\nMain Role', 'Elvis Han\nSima Yi\nMain Role', 'Tse Gardner\nCao Cao\nMain Role'}",Chinese
Frontier of Love (2018),Two & Half Stars,"Drama , Drama , Historical , Romance , Chinese | Episode 58","At the end of the 1950s, the student of the Beijing Broadcasting Institute Wen Yi Qiu (Yin Tao) falls in love with the Soviet announcer Wei Ka and marries him in Beijing. Shortly after, however, the Soviet Union decides to withdraw its specialists stationed in Beijing and Wei Ka is forced to return to his home country. Thereupon, Yi Qiu leaves for the frontier town Hehei, where she starts working as anannouncer, only to be nearer to her husband. Later on, Wei Ka gets a post in Blagoveshchensk, the city at the other side of the frontier. The two find comfort in listening to each other’s broadcast attentively, while hoping for the Chinese-Soviet relationship to get better.","{'Wang Jia Jia\nMain Role', 'Yin Tao\nWen Yi Qiu\nMain Role', 'Wang Lei\nMain Role', 'Li Nai Wen\nMain Role'}",Chinese
Love's Lies (2018),Three Stars,"Drama , Comedy , Chinese | Episodes 44+","A story revolving around a dangerous drug ring and an undercover agent who works from the inside in an effort to take it down. A package containing methamphetamine shatters the once peaceful life of an average white collar worker named Dou Dou. The sender is Dou Dou's ex-boyfriend Jin Yuan who ran from their wedding seven years ago. Dou Dou changes course en route to the police station and decides to confrontJin Yuan. Detective Qiao Liang has been keeping tabs on Jin Yuan for his suspected involvement with the crime syndicate that range from drug trafficking to money laundering. Unwilling to let go of her ex, Dou Dou takes it upon herself to help Jin Yuan turn over a new leaf, oblivious to his real identity as an undercover cop. ","{'Cao Alvin\nQiao Liang\nSupport Role', 'Fu Meng Bo\nShao Yang\nSupport Role', 'Pan Zhi Lin\nTan Dou Dou\nMain Role', 'Chang Morning\nCai Bing Kun\nSupport Role', 'Lu Xing Chen\nHuang Xin Yue\nSupport Role', 'Luo Jin\nJin Yuan\nMain Role'}",Chinese
Day and Night 2 (2018),Three Stars,"Drama , Detective , Investigation , Mystery , Suspense , Chinese | Episodes 30",,"{'Pan Yue Ming\nGuan Hong Feng / Guan Hong Yu\nMain Role', 'Wang Long Zheng\nZhou Xun\nMain Role'}",Chinese
The Legend of Ba Qing (2018),Three Stars,"Drama , Historical , Romance , Chinese | Episodes 66","The drama chronicles the life of Ba Qing, the wealthiest woman of the Qin Dynasty. She is known to have provided mercury for the first Emperor of China’s mausoleum, and also funded construction works for the Great Wall. She is referred to as the older sister by Ying Zheng, the Emperor of Qin Dynasty and they become involved in a complicated romance. (Source: wikipedia)","{'', 'Zheng Ya Wen\nPrincess of Yan\nSupport Role', 'Peng Xiao Ran\nBa Qi Fu\nSupport Role', 'Yan Kevin\nJi Dan\nMain Role', 'Gao Yun Xiang\nYing Zheng\nMain Role', 'Fan Bing Bing\nBa Qing\nMain Role', 'Zhang Guo Li\nLu Bu Wei\nSupport Role', ""Zhao Ji [Qin Shi Huang's Mother]\nSupport Role"", 'Lin Peng\nPrincess of Chu\nSupport Role', 'Hong Pan\nLady Ba\nSupport Role', 'Zhao Ya\nSupport Role', 'Pan Angela\nEmpress Hua Yang\nSupport Role', 'Zhu Jia Qi\nCheng Jiao\nSupport Role', 'Sie Evonne\nYuan Qiu\nSupport Role', 'Empress Hua Yang\nSupport Role', 'Kuo Dylan\nBa Zi Mo\nMain Role', 'Xu Fan\nLady Han\nSupport Role', 'Tien Lily\nConsort Zhao\nSupport Role', 'Yuan Xiao Xu\nZhao Ya\nSupport Role', 'Ma Su\nBa Hong Xiang\nSupport Role', ""Jiang Hong Bo\nZhao Ji [Qin Shi Huang's Mother]\nSupport Role""}",Chinese
Faceoff (2017),Four Stars,"Drama , Drama , Romance , Chinese | Episode 42","Adapted from comic 'Please! Make Me Beautiful!'. The candid and straightforward Chen Zhen works as a salesgirl for cosmetics. She meets Wang Yi, a leading prosthetic makeup artist, at a fashion show by chance. And thus, commences her pursuit in the field of prosthetic makeup, while romance blossoms between the two.","{'Zhang Andy\nWang Yi\nMain Role', 'Ying Jun\nWang Xiao\nSupport Role', 'Dai Chao\nSong Qian Jin\nSupport Role', 'Tan Song Yun\nChen Zhen\nMain Role'}",Chinese
Hai Tang's Rouge Shines Through in the Rain (2018),Three Stars,"Drama , Drama , Historical , Romance , Youth , Chinese | Episodes 50","In order to find her missing father, the young maiden Gu Hai Tang comes to Kunyang and starts working at the Lang family’s rouge manufacture. There she always bickers with the Lang family’s second son Yue Xuan until they become friends. However, Yue Xuan’s older brother Yue Ming takes a liking to Hai Tang and the Lang family therefore tries to trick her into marriage with him. When Hai Tang learns thatshe was married to the wrong person, she starts to hate Yue Xuan for deceiving her. She then promises the Lang family to treat Yue Ming’s disfigured face when they let her divorce in return. Yue Xuan is ashamed of his actions and finally faces his true feelings. He pursues Hai Tang again and the two develop a love and hate relationship. But after Yue Ming fully recovers, his love turns to hate and he snatches away the operating rights for the manufacture and even tries to break up his brother and Hai Tang. At the same time, Hai Tang’s father’s true identity and the reason for his disappearance as well as the truth behind Yue Xuan’s hardships in life are revealed. Will Hai Tang and Yue Xuan be able to overcome everything and develop a healthy relationship?","{'', 'Zhang Ya Zhuo\nLong Mo Hua\nSupport Role', 'Ying Jun\nLang Yue Ming\nMain Role', 'Lee Carman\nFeng Chun Yan\nSupport Role', 'Bai Shan\nMrs. Shi\nSupport Role', 'Gao Yao Ping\nLang Qing Qing\nSupport Role', 'Deng Lun\nLang Yue Xuan\nMain Role', 'Dong Li Wu You\nLang Yue Xuan [Young]\nSupport Role', 'Huang Howie\nShi Ji Zhou\nSupport Role', 'Fong Alex\nLang Si Nian\nSupport Role', 'Li Yi Tong\nGu Hai Tang\nMain Role', 'Support Role'}",Chinese
If You Are the One (2008),Two & Half Stars,"Drama , Comedy , Game-Show , Romance , Chinese | Episodes 15+","This gentle slice-of-life drama from China concerns Chin (Ge You), a middle-aged bachelor who leaves something to be desired in the appearance department. In desperation, he opts to invest some time and money into a personal ad - and spends the following weeks suffering through a nearly endless series of disappointing dates with ill-matched, unpleasant, and sometimes downright eccentric women. His fate turns somewhat when he meets Xiaoxiao (Shu Qi). She's gorgeous,she's engaging, and her personality meshes beautifully with his own - but Chin can't quite shake the feeling that she's way out of his league. Recalcitrant about the idea of approaching her romantically again, Chin settles for a friendship with Xiaoxiao and the two find a bright spot in each others' lives.","{'Hu Ke\nSupport Role', 'Feng Xiao Gang\nUnkown Job', 'Hsu Vivian\nPregnant candidate\nSupport Role', 'Shu Qi\nXiao Xiao Liang\nMain Role', 'Ge You\nQin Fen\nMain Role'}",Chinese
"To Love, To Heal (2018)",Three Stars,"Drama , Comedy , Drama , Romance , Chinese | Episode 40","The usually bright teacher Xiao Shui Guang becomes depressed after losing her boyfriend. Because of an incident at school, she gets to know the older brother of one of the students Zhang Zheng Lan, who is the boss of a games company. Zheng Lan discovers that Shui Guang is the one who once gave him the idea for a game and starts to pursue her. He soon realizes that she closed herselfoff and thus promises her: “You protect your secret and I will protect you.”","{'He Rui Xian\nJiang Yu Ru\nSupport Role', 'Pang Han Chen\nLuo Zhi\nSupport Role', 'Song Yi Xing\nLin Jia Jia\nSupport Role', 'Jiang Chao\nZhang Zheng Lan\nMain Role', 'Li Sierra\nXiao Shui Guang\nMain Role'}",Chinese
Here to Heart (2018),Three & Half Stars,"Drama , Business , Drama , Romance , Chinese | Episodes 44+","A romance full of twist and turns and undoubtedly heartaches if this entire journey is supposed to last ten years until it gets to a presumably happy ending. The caption says, ""Your heart is the place that I want to return to even as I travel to the ends of the earth.""  Based on the novel Warm Chord written by An Ning.","{'Zhou Qi Qi\nWen Rou\nSupport Role', 'Zhang Jenny\nYi Xin\nSupport Role', 'Jing Chao\nZhu Lin Lu\nSupport Role', 'Ji Xiao Bing\nGao Fang\nSupport Role', 'Zhang Han\nZhan Nan Xian\nMain Role', 'Liang David\nPan Wei Ning\nSupport Role', 'Jin Kim\nGuan Ti\nSupport Role', 'Chang Janine\nWen Nuan\nMain Role'}",Chinese
Oh! My Emperor: Season Two (2018),Three Stars,"Drama , Comedy , Fantasy , Historical , Romance , Chinese | Episodes 21","The continued story of Bei Tang Yi and Luo Fei Fei from Oh, My Emperor: Season One","{'Koo Jason\nBei Tang Yi\nMain Role', 'Chen Emn\nSu Xun Xian\nSupport Role', 'Guo Zi Fan\nBei Tang Jing\nSupport Role', 'Peng Chu Yue\nBai Wu Chen\nSupport Role', 'Lusi Zhao\nLuo Fei Fei\nMain Role', 'Xiao Zhan\nBei Tang Mo Ran\nSupport Role', 'Wu Jia Cheng\nBei Tang Tang\nSupport Role'}",Chinese
Siege in Fog (2018),Three Stars,"Drama , Drama , Romance , Chinese | Episodes 50","An arrogant third master of a powerful family falls in love at first sight with a pretty young maiden and uses every means possible to force her hand in marriage, despite her harboring a crush on another man. In the beginning of a coerced marriage, she resents him and rejects all his advances and gestures of love, but their love story slowly develops after going through obstacles in times of war and chaos. However, things get complicated when her old flame returns and becomes her husband’s assistant.","{'', 'Fong Alex\nYi Ji Pei\nSupporting Role', 'Main Role', 'Elvis Han\nYi Lian Kai\nMain Role', 'Huang Tian Qi\nYi Lian Kai [Teenage]\nSupporting Role', 'Hao Ze Jia\nDeng Yu Lin\nSupporting Role', 'Lu Kelsey\nSupporting Role', 'Ma Jing Han\nYi Lian Yi\nSupporting Role', 'Sun Yi\nQin Sang\nMain Role', 'Kong Korn\nSupporting Role', 'Tsui Jeremy\nPan Jian Chi / Li Wang Ping\nMain Role', 'Zhao Shu Ting\nQin Sang [Young]\nSupporting Role'}",Chinese
Great Expectations (2018),Three Stars,"Drama , Romance , Suspense , Chinese | Episodes 61","Their temporarily lodge with an old buddy of his, who is at the time the center of conflicts between union workers fighting for their rights and unscrupulous bosses trying to crush their protests. The man learns to navigate the political landmines and climbs up the society ladder. Yet, he is privately dissatisfied withthe man he has become. He later finds a purpose in life and a cause greater than money and power.","{'Tong Li Ya\nLin Yi Yi\nMain Role', '', 'Fu Da Long\nYan Hua\nSupport Role', 'Tan Kevin\nShen Da\nSupport Role', 'Yuan Justin\nQi Sen\nMain Role', 'Chen Si Cheng\nHong San Yuan\nMain Role', 'Fu Mei\nDu Mei Hui\nSupport Role', 'Dai Mo\nLin Yuan Bu\nSupport Role', 'Liu Yi Jun\nZhang Mo Lin\nSupport Role', 'Liu Hao Ran\nHuo Zhen Xiao\nGuest Role', 'Support Role', 'Kuo Amber\nYu Meng Zhu\nSupport Role'}",Chinese
Untouchable Lovers (2018),Three Stars,"Drama , Drama , Fantasy , Historical , Wuxia , Chinese | Episode 54","Tianji Tower, the leading organisation of the pugilistic world (jianghu) is determined to overthrow Liu Ziye, the tyrannical ruler of the Liu Song dynasty. To achieve their mission, Tianji Tower replaces his sister Liu Chuyu with their own disciple and Princess-lookalike Zhu Que. Zhu Que meets the Princess’ learned companion Rong Zhi, who turns out to be a spy from Northern Wei. Liu Chuyu and Rong Zhi’s relationship eventually breaks down overmisunderstandings and differing loyalties, and the latter fakes his death in order to regain Chuyu’s forgiveness. Somehow they accidentally lose their memories, and only meet five years later when Chuyu is sent to marry Northern Wei’s Prince regent, who is none other than the now amnesiac Rong Zhi.","{'', 'Li Chun Yuan\nHong Xiu\nSupport Role', 'Li Sky\nXiao Bie\nSupport Role', 'Jin Hao Chen\nMo Xiang\nSupport Role', 'Wang Yi Zhi\nSupport Role', 'Lu Zhuo\nLiu Se\nSupport Role', 'Guan Xiao Tong\nLiu Chu Yu\nMain Role', 'Hong Yao\nHuan Yuan\nSupport Role', 'Song Wei Long\nRong Zhi\nMain Role', 'Zhang Viann\nWang Yi Zhi\nSupport Role', 'Zhu Jian\nHe Ji\nSupport Role', ""Yang Ming Na\nWang Xian Yuan [Liu Chu Yu's mother]\nSupport Role"", 'Li Chung Lin\nHua Cuo\nSupport Role', 'He Vincent\nSupport Role', ""Zhang Yi Jie\nLiu Zi Ye [Liu Chu Yu's brother]\nSupport Role"", 'Support Role'}",Chinese
The Advisors Alliance 2 (2017),Three Stars,"Drama , Historical , Political , Chinese | Episode 54","From Sima Yi swords to Zhuge Liang's white crane feather fan, all hinted a war is about to break out. The relationship of Sima Yi and the second generation of Emperor Wei Cao Rui will be in play in part 2. Sima Yi's role as the ""Minister"" continue into Cao Rui and Cao Fang reign, where Sima Yi also encounter the greatest rival in his life.","{'Yu He Wei\nSupport Role', 'Wang Luo Yong\nZhuge Liang\nSupport Role', 'Liu Huan\nSupport Role', 'Li Chen\nCao Pi\nSupport Role', 'Wang Dong\nSupport Role', 'Wu Xiu Bo\nSima Yi\nMain Role', 'Tang Tina\nSupport Role', 'Chang Janine\nBai Ling Yun\nSupport Role', 'Liu Tao\nZhang Chun Hua\nSupport Role'}",Chinese
I can't Hug You (2018),Three Stars,"Drama , Comedy , Drama , Romance , Chinese | Episodes 32","The plot revolves around an inexplicable pull between two people and the romance that ensues between them. The main protagonist is the modern-day vampire who is apathetic towards everything in life until he showed up as her next-door neighbor (he's a germophobe, like in the webtoon). Her world changes as she feels the desperate need to get close to him. Will she finally be able to hug him?","{'Xin Rui Qi\nXu Qing Ran\nSupport Role', 'Xing Zhao Lin\nJiang Zhi Hao\nMain Role', 'Wang Ruo Xue\nLi Lan Xi\nSupport Role', 'Kele Sun\nYin Shi Huan\nSupport Role', 'Xu Kai Cheng\nCui Jun He\nSupport Role', 'Dai Jing Yao\nXin Ba\nSupport Role', 'Zhang Yu Xi\nLi Shi Ya\nMain Role', 'Gao Junjie\nSupport Role'}",Chinese
Only Side by Side with You (2018),Three Stars,"Drama , Comedy , Drama , Romance , Chinese | Episodes 35+","It tells the story of Nan Qiao, a career woman who catches her fiancee having an affair. She breaks up with him but also loses an important business partner as a result. Desperate for another solution, she meets potential investors at a bar where she butts heads with the bar owner Shi Yue. She seems to be someone related to his past so he purposely gets close to her to find out more, ultimately falling for her in the process.","{'Zhang You Hao\nHao Jie\nSupporting Role', 'Bai Michelle\nWen Di\nSupporting Role', 'Bai Bai He\nNan Qiao\nMain Role', 'Chan William\nShi Yue\nMain Role', 'Lei Yin\nChang Jian Xiong\nSupporting Role'}",Chinese
