Title,Rating,Genre,Description,Casts,Country
Legal Strongman (2016),Three Stars,"Drama , Drama , Law , HK | Episodes 28","As the co-founder of the Chinese law firm Donald & Co., Charles Cheuk (Lau Dan 劉丹), has been a chairman of its committee for many years. Though he had promised his managing partner KC Lau (Liu Kai-chi) that he would step down, Charles hires the money-minded lawyer Kent Cheung (Alex Fong) as a new partner for the firm, hoping that he would be able to counterbalance KC’s growing obsession for authority. KC had built up great influence in his years with Donald & Co. His associates include the abled lawyers Duncan Yam (Raymond Cho 曹永廉) and Martha Fong (Mandy Wong 黃智雯). With Patricia Lee (Florence Kwok 郭少芸) and Nick Chau (Matthew Ho 何廣沛) as Kent’s only strongsuits, KC assumed he had the upper edge in their game of power. However, a traffic accident catches KC off guard, and Kent takes advantage of the situation. He gets himself a lucrative offer from Charles, who promotes Kent to senior partner. During this time, Kent re-encounters assistant solicitor Hazel Cheuk (Ali Lee 李佳芯), and they develop a close mentor-student friendship. Feeling his power ebbing away, KC becomes a ticking time bomb, ready to explode at any moment. But while fighting for control, a toothless tiger comes out from under the radar, ready to seek revenge","{'', 'Cheung Kelly\nPun Hei Man / ""Libby""\nSupporting Role', 'Wong Mandy\nFong Ning / ""Martha""\nMain Role', 'Chung King Fai\nChing Yat Hong / ""Henry""\nSupporting Role', 'Kwok Florence\nLee Siu Wah / ""Patricia""\nSupporting Role', 'Ha Ting / ""Zita""\nSupporting Role', 'Lau Dan\nCheuk Gai Yu / ""Charles""\nSupporting Role', 'Chan Alycia\nJessica\nSupporting Role', 'Ho Yvonne\nTse Hong Yee / ""Sandy""\nSupporting Role', 'Sin Wai San / ""Helen""\nSupporting Role', 'Liu Kai Chi\nLau Kan Cheung / ""KC""\nMain Role', 'Lee Ali\nCheuk Yi Chung / ""Hazel""\nMain Role', 'Chau Daniel\nTong Ka Kit / ""Jason""\nSupporting Role', 'Fong Alex\nCheung Keung / ""Kent""\nMain Role', 'Lee Becky\nWang Wing Lam / ""Mary""\nSupporting Role', 'Ho Matthew\nChow Lik Hang / ""Nick""\nSupporting Role', 'Law Ken\nDam Kai Nam (Ep.20-21)\nGuest Role', 'Kan Jessica\nChan Hok Yan / ""Queenie"" (ep.7-8)\nGuest Role', 'Sek Wing Yin / ""Eva""\nSupporting Role', 'Chiang Ram\nYip Ho Tin / ""Michael""\nSupporting Role', 'Ng Athena\nKwok Si Wan / ""Ceci""\nSupporting Role', 'Tang English\nFok Chi Chong\nSupporting Role'}",HongKong
The Hiddens (2016),Three Stars,"Drama , Action , Crime , Thriller , HK | Episodes 20","They come from different parts of Asia, with their own specializations as a secret agent and have undergone several difficult missions, such as letting a dead person live for an extra week and obtaining precious Vatican antiques. Due to sudden personality conflicts, it reveals the members' secret backgrounds.","{'Hsuan Jessica\nMain Role', 'Ng Lawrence\nMain Role', 'So William\nMain Role', 'Tao Michael\nMain Role'}",HongKong
No Reserve (2016),Two & Half Stars,"Drama , Drama , HK | Episodes 30","Set primarily in Canton, China (now known as Guangzhou) during the Second Sino-Japanese War, the show's story follows the affairs of Chinese spies and their entanglements with underground triads and the Empire of Japan. Wayne Lai stars as special government agent Kong Sheung-hung. Co-starring is Myolie Wu as Kong's partner Cheung Kei-sang, and Edwin Siu as their rival, Chau Sai-kai.","{'', 'Siu Edwin\nChau Sai Kai\nMain Role', 'Tse Susan\nSupporting Role', 'Lau Kong\nSupporting Role', 'Wu Myolie\nCheung Kei Sang\nMain Role', 'Ma Sire\nKam Wan Ling\nMain Role', 'Main Role', 'Li Eric\nSupporting Role', 'Chen Yoyo\nSupporting Role', 'Lai Wayne\nSuzuki Kazuo / Kong Sheung Hung\nMain Role', 'King Kong\nSupporting Role', 'Law Helena\nSupporting Role'}",HongKong
My Lover from the Planet Meow (2016),Three Stars,"Drama , Comedy , Romance , Sci-Fi , HK | Episodes 32","Miu Miu Miu, a native inhabitant of planet Meow, applies to return back to Earth in human form in hope of solving the growing marriage problems of her young master’s parents in physicist Garfield Sit Ding Kap and police officer Cat Chiu Yiu. Ten years ago, Miu Miu Miu once took on the appearance of a cat to be the Sit family’s pet and established a close tie with them. Now she’s trying her best to stay on Earth and to get close to the family once again. Fortunately, she meets the kindhearted Chinese chiropractor, Ko Kwai, who takes her in. In a mere coincidence, she also joins Garfield Sit’s research company. With the advanced scientific knowledge that she acquired on her home planet, Miu Miu Miu becomes one of the top researchers within the company in an instant. Due to Miu Miu Miu’s natural cat-like senses and agility, she accidentally overhears executives Hill Ko Tin Shan and Natasa Nam Ta Sha’s secret plot against Garfield Sit. As Miu Miu Miu eagerly tries to protect her master, she slowly falls in love with him, which also hits on the nerve of his wife, Cat Chiu. Out of nowhere, someone from planet Meow appears on Earth and puts Miu Miu Miu’s secret identity at risk…","{'', 'Chan Christy\nYam Chow Siu / ""Elaine""\nSupporting Role', 'Kwan C\nNgai Fan / ""Ivan""\nSupporting Role', 'Tin Kristal\nMiu Miu Miu / ""Miu""\nMain Role', 'Ho Anthony\nFei Lap / ""Philip""\nSupporting Role', 'Wan Alan\nDang Kan / ""Duncan""\nSupporting Role', 'Yeo Vivien\nLam Dai Sa / ""Natasha""\nSupporting Role', 'Dang Kan / ""Duncan""\nSupporting Role', 'Yeung Celine\nSit Si Si\nSupporting Role', 'Chan Moses\nSit Ding Kap / ""Garfield""\nMain Role', 'Wu Nancy\nChiu Yiu / ""Cat""\nMain Role', 'Chan Alycia\nKam Ping Mui / ""Eliza""\nSupporting Role', 'Chu Mimi\nKo Kwai / ""Rose""\nSupporting Role', 'Lam Wingto\nKo Nga Din / ""Yvonne""\nSupporting Role', 'Ngo Pierre\nTsang Siu Yan / ""Dylan""\nSupporting Role', 'Cheung Max\nLaw Hon Zi\nSupporting Role', 'Kwan Eddie\nKo Tin San / ""Hill""\nSupporting Role', 'Ma Celine\nChui Siu Ching\nSupporting Role', 'Supporting Role', 'Chiang Ram\nSi Ko But\nSupporting Role'}",HongKong
Vampire Cleanup Department (2017),Three Stars,"Movie , Action , Comedy , Horror , Supernatural , Vampire , HK | 93 Min","Attacked by vampire, Spring, a born loser is saved by three street cleaners. When he wakes up, he finds himself in a government secret facilities hidden in a garbage collection station. Spring then discovers that he has a special immunity to vampire attack, making him a perfect candidate as agent of the secret organisation, the Vampire Cleanup Department.",not available,HongKong
Two Steps from Heaven (2016),Three Stars,"Drama , Comedy , Drama , HK | Episodes 35","Chun Sing Hoi, Fung Jik Yin and Yau Tin Hang are the ""Iron Triangle"" in the public relations world. Every day, they shuttle between the bright, dazzling, heaven-like upper class society. By chance, Fung Jik Yin re-encounters his ex-lover Koo Sing Seung and her brother Koo Sing Hei. They are the children of a real estate tycoon. Under the management of Koo Sing Seung's half-sister Koo Sing Fan, the corporation has impressive performance and enormous influence in the city. Koo Sing Seung acts as a go-between to help the three guys open the door to weath. They take advantage of every opportunity and ascend step-by-step towards heaven. But the higher they climb, the more they lose. They sacrifice family, lovers, friends, and even their dignity...","{'', 'Kung Katy\nCing Si Yu / ""Carmen""\nSupporting Role', 'Dai Sunny\nLou Kwan Hin\nSupporting Role', 'Suen Snow\nCheung San Chau\nSupporting Role', 'Lam Mandy\nWood\nSupporting Role', 'Wong Bosco\nChun Sing Hoi / ""Sheldon""\nMain Role', 'Yu Henry\nPaul\nSupporting Role', 'Nguyen Chloe\nLeung Mei Chun\nSupporting Role', 'Chan Kerry\nElise\nSupporting Role', 'Wong Chun\nFung Heung Chiu\nSupporting Role', 'Wong Priscilla\nKoo Sing Seung / ""Max""\nMain Role', 'Siu Edwin\nFung Jik Yin / ""Sean""\nMain Role', 'Poon Pat\nKoo Fau Saang\nSupporting Role', 'Supporting Role', 'Chak William\nNg Chong Tak\nSupporting Role', 'Cheng Timothy\nChang Sing Lok\nSupporting Role', 'Cheung Louis\nYau Tin Hang / ""Tim""\nMain Role', 'Chan Gloria\nDon\nSupporting Role', 'Chen Yoyo\nLam Shu Yu\nSupporting Role'}",HongKong
Dead Wrong (2016),Two & Half Stars,"Drama , Suspense , Thriller , HK | Episodes 28","In 2006, senior business consultant Vincent Wai and his apprentice Max Hong (Vincent Wong) get taken hostage during a business trip to Vietnam. While Max manages to escape imprisonment, Vincent stays confined in a deserted island for a decade. Ten years later, Vincent is found and taken back to Hong Kong, where he learns that he was legally declared dead. Struggling to understand the reasons behind his abduction, Vincent visits Vietnam again to probe into the matter, bringing along his wife Cathy Yuen and his good friend Lam Ho Yan. Local police, however, constantly obstructs their investigation, throwing the trio into dangerous situations. Upon their return to Hong Kong, Vincent learns that Cathy had remarried during his disappearance and that her current husband is Ho-yan. Broken-hearted, Vincent chooses to leave Cathy and their son and plunges his own life into his work. With Max’s support, Vincent finds his place at work again and even gets involved in an ambiguous relationship with his boss, Queenie Yip. But Vincent still feels lost. Recalling his disappearance with indignation, he launches another investigation. The unexpected clues he discovers lead him on a journey of vengeance.","{'', 'Yu Henry\nHong Man Hon\nSupporting Role', 'Koo Jerry\nWai Yat Tung\nSupporting Role', 'Tse Susan\nMa Wai Kei\nSupporting Role', 'Wong Stephen\nHong Sing Yin / ""Calvin""\nSupporting Role', 'Ho Stephanie\nLam Tsui Yee / ""Tracy""\nMain Role', 'Kwok Roger\nWai Yat Sing / ""Vincent""\nMain Role', 'Tam Zoie\nKwok Cheuk See / ""Emma""\nMain Role', 'Chan Toby\nYip Ching / ""Ivy""\nSupporting Role', 'Yeow Eileen\nHo Wing Yin\nSupporting Role', 'Tsang Savio\nLam Tsan Nam\nSupporting Role', 'Main Role', 'Meng Joey\nYuen Kiu / ""Cathy""\nMain Role', 'Wong Kenny\nLam Ho Yan\nMain Role', 'Wong Vincent\nHong Sing Chit / ""Max""\nMain Role', 'Zhu Rebecca\nYip Chau / ""Queenie""\nMain Role', 'Chak Tyson\nLing Chak Sai / ""West""\nSupporting Role'}",HongKong
Rogue Emperor (2016),Two & Half Stars,"Drama , Comedy , Drama , Romance , HK | Episodes 17","Living on the streets of Hong Kong, Chu Gam Chun claims that he is the Last Emperor of China. As social worker Fung Siu Yung follows his case, she gradually reveals his adventurous, absurd, legendary life devoted to pursing his love Yi Yung Yung. In the early 1930s, when he was still a youngster, Chu Gam Chun, along with his brother Chu Cheung Fun and friends Ng Do Ho and Nau Yuk Gon, compete in a firecracker scramble to earn money for him to marry Yi Yung Yung. Because of an accident, they not only miss out on the prize money, they also encounter strange people and events one after another. Ng Do Ho's sister Ng Do Yu is also implicated and becomes a social flower. Chu Gam Chun and his pals fail in the military and instead, become prisoners. They later end up in Shanghai. With the help of triad leader Nau Lik, Chu Gam Chun transforms into a powerful Shanghai tycoon. Although his heart still thinks about Yi Yung Yung, a missed opportunity causes the two of them to be separated again for forty years.","{'', 'Chu Tracy\nFung Siu Yung\nSupporting Role', 'Koo Jerry\nNg Do Ho\nMain Role', 'Ching Rainbow\nYau Yue Si\nSupporting Role', 'Tay Joe\nNau Lik\nSupporting Role', 'Sinn Pal\nChe Dai Pau\nSupporting Role', 'Wong Mandy\nNg Do Yu\nMain Role', 'Yeung Harriet\nLung Chuen Fung\nSupporting Role', 'Suen Snow\nSiu Wan\nSupporting Role', 'Tse Brian\nNau Yuk Gon\nSupporting Role', 'Main Role', 'Chow Niki\nYi Yung Yung\nMain Role', 'Yuen Benjamin\nChu Cheung Fun\nMain Role', 'Ma Kenneth\nChu Gam Chun\nMain Role'}",HongKong
Recipes to Live By (2017),Two & Half Stars,"Drama , Comedy , Food , Historical , HK | Episodes 25","Born with a golden tongue and able to distinguish between good and bad dishes from one bite, Ding Yat San is upset that his adoptive father Ding Yat has forbidden him from being a chef. When he hears about a cooking contest in Yangzhou, he asks Shek Yau to disguise as a man and substitute for him in the competition. As a result, he wins the admiration of famous chef Koi Siu Tin. Ding Yat San and Koi Siu Tin work together to create new dishes, which helps Koi Siu Tin win the Golden Lotus Flower, culinary's highest honour, many times in a row. As they become famous, they meet new friends who are also interested in food, like the daughter of a wealthy family Tung Ming Ming and a famous female chef Dai Ng Yuen. Tung Ming Ming has a crush on Ding Yat San, while Ding Yat San admires Shek Yau, but Shek Yau likes Koi Siu Tin, causing Ding Yat San to decide to break with Koi Siu Tinand work on his own. But things turn out differently from what he planned. Ding Yat San is framed by Shek Yau and loses his golden tongue abilities. Later, he is revealed to be the descendant of a formerly famous chef. Ding Yat San vows to clear his father's name, even if he has to pay the price of being deserted by everyone.","{'', 'Chuk Samantha\nSupporting Role', 'Dai Ng Yuen\nMain Role', 'Cordero Maria\nHo Dai Lei\nSupporting Role', 'Zhu Rebecca\nDai Ng Yuen\nMain Role', 'Ho Stephanie\nTung Ming Ming\nSupporting Role', 'Supporting Role', 'Lee Joseph\nTung Hon Yik\nSupporting Role', 'Lo Henry\nKoi Bak Chuen\nSupporting Role', 'Hon Mary\nSupporting Role', 'Chiang Ram\nDing Yat\nSupporting Role', 'Wong Hugo\nKoi Siu Tin\nMain Role', 'Chak William\nTung Ying Kit\nSupporting Role', 'Leung Toby\nSupporting Role', 'Tang English\nYeung Lok Hung\nSupporting Role', 'Lui Rosanne\nSupporting Role', 'Choi Sisley\nShek Yau\nMain Role', 'Hung Tony\nDing Yat San\nMain Role'}",HongKong
Burning Hands (2017),Three Stars,"Drama , Crime , Thriller , HK | Episodes 28","""Yat Gor"" Chak Koon-yat, ""Win Jeh"" Ho Ching-fa, and ""Yee Jai"" Hugo Ng have followed their master Szeto Sing to learn con tricks and illusions since childhood. Yat and Fa grow fond of each other over the years, but a competition estranges them and they lose contact. In order to flush out the mole, a casino tycoon named Fok Chun-sing colludes with Szeto to induce Yat and Hugo into taking up a secret mission, resulting in their reunion with Fa. With each of them possessing a unique talent, they gradually uncover that the mole might be Fok's right-hand man Lam Lui, confidant Yau Yuet-wah, or one of their rivals. But nothing is as it seems. To come into terms to why Fok killed his father Chiang Tin-lung twenty years ago, Yat infiltrates the Chun Sing Group, dealing a crushing blow to the crisis-ridden casino. That leads to an enmity between siblings, total severance of the master-disciple relationship, and irreconcilable differences between father and son.",not available,HongKong
Romance of 7 Days (2017),Three Stars,"Drama , Romance , HK | Episodes 5",This is a collaboration between TVB and Korea's CMB channel. It will be about a cross-border love between a Korean superstar and a Hong Kong photographer.,"{'Ahn Danny\nNgon Chun Shu / ""Alvin""\nMain Role', 'Cheung Kelly\nNgai Ling\nSupporting Role', 'Chan Jason\nSou Kwan\nSupporting Role', 'Wong Priscilla\nLien Law / A Lu\nMain Role', 'Chak William\nChan Siu Ming\nSupporting Role'}",HongKong
Tiger Mom Blues (2017),Two & Half Stars,"Drama , Comedy , Drama , HK | Episodes 20","Full-time mom Cha Heung Sin grew up under the strict discipline of first-generation tiger mom Ding Kwai Yin. She unintentionally formulates a series of monster-style rules for her two daughters, causing resentment from her elder daughter Yim Sin Yue. Mother and daughter are constantly at war with each other. Husband Yim Ha normally plays the role of mediator to ease the tension, but he is facing a mid-life crisis and the temptation to have an extramarital affair. The couple head towards separation... Cha Heung Sin is not just strict at home, she is also tough to outsiders. She fights bitterly with Yuen Yuen at the parent-teacher association. Luckily, Man Ga Hei, a fearless disciplinary mistress, capably handles the situation and eventually turns the two tiger moms into friends who share with each other the little known hardships of being a tiger mom. Cha Heung Sin wholeheartedly forges a path for her daughter to become a talented woman, but discovers that Yim Sin Yue is dating Man Ga Hei's younger brother, Man Leung Hei. Cha Heung Sin joins forces with Man Ga Hei to break up the young couple. A secret that has been kept for over ten years is exposed, driving the mother-daughter relationship to the brink of collapse...","{'', 'Yeow Eileen\nMrs. Cheung\nSupporting Role', 'Chan Hebe\nMo Sau Mei / ""Meg""\nSupporting Role', 'Kong Kaman\nYim Sin Yue / ""Venus""\nSupporting Role', 'Law Iva\nMrs. Chin\nSupporting Role', 'Chan June\nMrs. Wong\nSupporting Role', 'Lau Virginia\nKelly Chan\nSupporting Role', 'Yim Michelle\nDing Kwai Yin / ""Eliz""\nMain Role', 'So Ceci\nYau Mat Mat\nSupporting Role', 'Lo Angelina\nLo Fa\nSupporting Role', 'Kong Elena\nCha Heung Sin / ""Natalie""\nMain Role', 'Wai Willie\nSing Gat Sze\nSupporting Role', 'Wong Ben\nYim Ha\nMain Role', 'Chan Sharon\nMan Ga Hei / ""Claire""\nMain Role', 'Lui Koni\nYuen Yuen / ""Rebecca""\nMain Role', 'Cheung Russell\nChung Lok Hoi\nSupporting Role', 'Tsang Savio\nKo Yan\nSupporting Role', 'Li Aurora\nMiss Kan\nSupporting Role', 'Supporting Role'}",HongKong
